query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
768.7047679,HMDB0103927,TG(16:0/14:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103926,TG(16:0/14:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103924,TG(i-16:0/i-14:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103925,TG(i-16:0/14:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103923,TG(i-16:0/i-14:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103922,TG(16:0/i-14:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103921,TG(i-16:0/14:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103920,TG(16:0/i-14:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103783,TG(16:0/13:0/a-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103782,TG(16:0/13:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103781,TG(16:0/13:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103780,TG(i-16:0/13:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104033,TG(i-16:0/a-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104032,TG(16:0/a-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104034,TG(i-16:0/a-15:0/i-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104046,TG(i-16:0/15:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104045,TG(i-16:0/i-15:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104043,TG(i-16:0/i-15:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104044,TG(i-16:0/15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104040,TG(i-16:0/i-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104039,TG(i-16:0/15:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104042,TG(16:0/i-15:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104041,TG(16:0/i-15:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104035,TG(16:0/a-15:0/13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104038,TG(16:0/i-15:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104036,TG(i-16:0/a-15:0/13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0104037,TG(16:0/a-15:0/i-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0103778,TG(i-16:0/13:0/a-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105430,TG(a-17:0/12:0/15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0106029,TG(a-17:0/15:0/12:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105856,TG(17:0/i-14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105855,TG(i-17:0/i-14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105853,TG(a-17:0/i-14:0/13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105852,TG(a-17:0/i-14:0/i-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105851,TG(a-17:0/14:0/i-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105854,TG(i-17:0/14:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105848,TG(a-17:0/14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105849,TG(17:0/i-14:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105850,TG(a-17:0/14:0/13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105631,TG(i-17:0/i-13:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105632,TG(i-17:0/13:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105633,TG(17:0/13:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105857,TG(a-17:0/i-14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105858,TG(17:0/i-14:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105859,TG(i-17:0/i-14:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0106030,TG(a-17:0/15:0/i-12:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0106023,TG(17:0/a-15:0/12:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0106024,TG(i-17:0/a-15:0/12:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0106025,TG(a-17:0/a-15:0/12:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0106026,TG(17:0/a-15:0/i-12:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0106022,TG(i-17:0/a-15:0/i-12:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105865,TG(17:0/14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105864,TG(17:0/14:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105863,TG(17:0/14:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105862,TG(i-17:0/14:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105860,TG(i-17:0/14:0/a-13:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105861,TG(i-17:0/i-14:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105634,TG(17:0/13:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105630,TG(i-17:0/i-13:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105629,TG(17:0/i-13:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105441,TG(i-17:0/i-12:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105440,TG(i-17:0/12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105442,TG(i-17:0/12:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105439,TG(i-17:0/i-12:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105435,TG(i-17:0/i-12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105438,TG(17:0/i-12:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105436,TG(17:0/i-12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105437,TG(a-17:0/i-12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105434,TG(i-17:0/12:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105432,TG(a-17:0/i-12:0/i-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105431,TG(a-17:0/12:0/i-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105433,TG(a-17:0/i-12:0/15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105445,TG(17:0/12:0/a-15:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105444,TG(17:0/12:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105443,TG(17:0/12:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105628,TG(i-17:0/13:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105627,TG(a-17:0/i-13:0/14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105624,TG(a-17:0/13:0/14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105626,TG(a-17:0/i-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105623,TG(17:0/i-13:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105625,TG(a-17:0/13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105621,TG(17:0/a-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105622,TG(a-17:0/a-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105619,TG(i-17:0/a-13:0/14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105620,TG(a-17:0/a-13:0/14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105618,TG(17:0/a-13:0/14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105617,TG(i-17:0/a-13:0/i-14:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0105429,TG(17:0/i-12:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072460,TG(8:0/i-24:0/12:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072144,TG(10:0/21:0/a-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072137,TG(10:0/i-15:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072101,TG(10:0/a-21:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072089,TG(8:0/a-21:0/a-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072082,TG(8:0/i-21:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072078,TG(8:0/20:0/i-16:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072066,TG(10:0/a-15:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072058,TG(8:0/i-12:0/i-24:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072055,TG(8:0/i-17:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072029,TG(10:0/i-16:0/18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071978,TG(10:0/13:0/a-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071979,TG(10:0/17:0/17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072204,TG(10:0/17:0/i-17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072218,TG(8:0/18:0/18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072230,TG(8:0/i-15:0/a-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072445,TG(8:0/i-21:0/a-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072432,TG(8:0/a-21:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072419,TG(10:0/i-13:0/21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072394,TG(8:0/21:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072382,TG(8:0/i-19:0/i-17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072362,TG(8:0/12:0/i-24:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072326,TG(10:0/10:0/i-24:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072299,TG(8:0/a-15:0/a-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072289,TG(8:0/i-16:0/20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072277,TG(10:0/i-20:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072244,TG(10:0/a-13:0/i-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072237,TG(10:0/i-21:0/i-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071952,TG(8:0/i-22:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071946,TG(8:0/a-17:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071947,TG(10:0/a-17:0/a-17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071694,TG(8:0/19:0/17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071691,TG(10:0/i-13:0/a-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071671,TG(10:0/i-13:0/i-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071666,TG(10:0/18:0/i-16:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071667,TG(8:0/19:0/a-17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071657,TG(10:0/i-12:0/i-22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071653,TG(8:0/14:0/22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071647,TG(8:0/i-14:0/i-22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071644,TG(8:0/a-21:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071637,TG(10:0/12:0/i-22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071621,TG(10:0/14:0/i-20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071618,TG(10:0/19:0/a-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071712,TG(8:0/17:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071748,TG(10:0/19:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071752,TG(10:0/22:0/i-12:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071933,TG(10:0/i-21:0/a-13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071929,TG(10:0/15:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071921,TG(8:0/18:0/i-18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071900,TG(10:0/i-22:0/i-12:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071868,TG(10:0/i-22:0/12:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071846,TG(10:0/i-19:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071825,TG(8:0/i-14:0/22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071808,TG(10:0/i-18:0/16:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071794,TG(8:0/22:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071792,TG(8:0/21:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071756,TG(8:0/i-17:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071757,TG(10:0/a-17:0/17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0071550,TG(10:0/a-17:0/i-17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072468,TG(10:0/a-13:0/a-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095290,TG(12:0/i-14:0/18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095020,TG(i-12:0/i-12:0/i-20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095018,TG(12:0/i-12:0/i-20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095019,TG(i-12:0/i-12:0/20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095017,TG(i-12:0/12:0/i-20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095016,TG(12:0/i-12:0/20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0094932,TG(i-12:0/10:0/22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0094933,TG(12:0/10:0/22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0094931,TG(i-12:0/10:0/i-22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0094934,TG(12:0/10:0/i-22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0094875,TG(i-12:0/8:0/i-24:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0094876,TG(12:0/8:0/i-24:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072816,TG(8:0/i-18:0/i-18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095021,TG(i-12:0/12:0/20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095023,TG(12:0/12:0/i-20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095160,TG(i-12:0/a-13:0/i-19:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095293,TG(i-12:0/i-14:0/18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095169,TG(i-12:0/13:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095168,TG(i-12:0/i-13:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095170,TG(12:0/13:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095171,TG(12:0/13:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095165,TG(i-12:0/13:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095164,TG(12:0/i-13:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095167,TG(i-12:0/i-13:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095166,TG(12:0/i-13:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095163,TG(12:0/a-13:0/i-19:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095161,TG(12:0/a-13:0/19:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0095162,TG(i-12:0/a-13:0/19:0)[rac],,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072793,TG(8:0/i-20:0/16:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072776,TG(8:0/i-24:0/i-12:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072761,TG(8:0/15:0/i-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072640,TG(10:0/20:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072638,TG(10:0/i-17:0/i-17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072608,TG(8:0/a-17:0/i-19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072594,TG(10:0/a-21:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072570,TG(10:0/19:0/15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072565,TG(8:0/i-15:0/i-21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072561,TG(8:0/14:0/i-22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072550,TG(10:0/22:0/12:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072553,TG(10:0/16:0/i-18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072518,TG(10:0/i-17:0/a-17:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072521,TG(10:0/i-12:0/22:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072483,TG(8:0/i-22:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072646,TG(10:0/20:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072656,TG(10:0/21:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072658,TG(10:0/15:0/19:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072756,TG(8:0/a-15:0/21:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072751,TG(8:0/i-20:0/i-16:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072753,TG(8:0/i-18:0/18:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072735,TG(8:0/22:0/14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072736,TG(8:0/21:0/a-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072719,TG(8:0/16:0/20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072721,TG(10:0/i-21:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072712,TG(10:0/18:0/16:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072707,TG(10:0/i-19:0/a-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072708,TG(10:0/i-14:0/i-20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072670,TG(10:0/i-14:0/20:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072668,TG(8:0/i-21:0/i-15:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0072485,TG(10:0/i-20:0/i-14:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0065219,TG(a-21:0/i-15:0/8:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0064738,TG(21:0/13:0/10:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0064716,TG(i-21:0/10:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0064653,TG(21:0/10:0/13:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0064571,TG(a-21:0/i-13:0/10:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0064460,TG(i-20:0/i-16:0/8:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
768.7047679,HMDB0064455,TG(20:0/12:0/12:0),,C47H90O6,750.673740618,M+NH4,+,768.7075639999999,4
