"m/z","C","C","C","C","C","AVG","DM1","DM1","DM1","DM1","DM1","AVG","DM1+I","DM1+I","DM1+I","DM1+I","DM1+I","AVG"
"517.3700666","528.5984724","964.0427107","390.2231496","471.2983945","434.7963343","557.7918123000001","418.0218712","452.2292086","439.1367973","365.6572363","318.7167305","398.75236878","381.7959047","516.7041928","354.9795091","441.1244936","405.9390601","420.10863205999993"
"780.8333319","8439.223513","12165.8175","8161.243167","8078.69676","6539.171152","8676.8304184","8433.111131","7457.16679","8320.357877","5998.855295","2104.716345","6462.841487600001","3469.317082","10122.30821","4852.314341","6296.777334","7594.862474","6467.1158882"
"511.3757149","1149.457611","3795.108654","1158.9226","1895.474699","1722.50989","1944.2946908000001","802.0092617","512.2542941","868.5929492","767.1502277","317.6253958","653.5264257000001","1065.95","3007.014837","1395.235467","2284.682117","1735.670194","1897.7105230000002"
"1954.377811","4488.635816","5196.512138","3449.336489","4243.134436","4569.610578","4389.445891400001","5237.539168","7015.363474","6268.271544","3989.018574","3334.79915","5168.998382","4425.67559","4924.231551","5266.131563","5806.626089","4360.483745","4956.6297076"
"1563.617604","13591.96145","12785.1733","12841.92814","13986.36463","14235.29183","13488.14387","17797.84744","21959.35585","19738.5529","14722.62683","10742.30545","16992.137693999997","13732.41823","16074.10697","15311.41313","16630.44108","15505.80457","15450.836796"
"1185.345891","10512.29114","14000.08557","8726.687411","10071.1541","10874.02837","10836.849318199998","11454.78007","14890.43654","12508.86434","8325.205466","5261.258356","10488.1089544","8879.777809","11119.50405","10843.55026","12629.09598","10230.48744","10740.483107799999"
"1172.842516","10594.04648","11449.5949","10248.48431","12322.5802","12015.42197","11326.025571999999","16386.25662","19149.4164","17244.36264","13123.22266","7515.478125","14683.747288999997","10783.72932","14102.43214","13898.92435","15135.32911","13350.05752","13454.094487999999"
"1159.835721","15394.1598","18584.27277","16914.84093","14852.23232","12078.92101","15564.885365999999","19428.64098","15379.58622","19563.79508","16148.06425","7981.261421","15700.269590200001","9443.403574","21592.90479","12970.08435","14935.78185","16908.53508","15170.1419288"
"721.4775442","12942.92538","20477.52526","12408.13045","12486.34165","11587.68429","13980.521406","13292.70569","12396.98896","12682.93996","11031.25409","6693.588173","11219.495374600001","8943.98553","14789.22794","9990.200274","12082.26422","12025.39857","11566.2153068"
"659.477354","1264.131932","1634.770408","1108.411324","1150.667101","1084.809738","1248.5581006","1662.605617","1287.944726","1576.412784","1228.93705","765.4070202","1304.26143944","889.9016986","1110.023121","918.1709727","1160.531736","1037.458589","1023.2172234599999"
"369.3528622","51356.77985","63712.87591","60246.01703","58138.37034","56692.22006","58029.25263799999","68068.21748","82555.50733","70705.77709","69735.99829","71409.99806","72495.09965","55747.30621","55487.02562","51788.30844","51244.8689","58408.78143","54535.25812"
"1979.375181","1379.087948","167.0239546","1082.781071","1064.977996","1500.856828","1038.9455595200002","1569.016631","2339.304024","2117.962618","1152.899771","1053.295148","1646.4956384000002","1280.562882","943.0002834","1452.105073","1283.541679","1139.374137","1219.71681088"
"1593.608874","2933.804207","6005.006714","1944.858226","2744.969106","2872.846865","3300.2970236","3003.933375","3731.098512","3669.247336","1870.646514","1211.397467","2697.2646408","1851.503175","3741.106082","2190.632144","3211.333979","2334.19407","2665.75389"
"1542.590165","5893.84928","4147.612435","7297.123746","7272.964981","6502.710953","6222.852279000001","7746.237802","9778.028698","7661.675163","8342.781501","6860.858229","8077.916278599999","7598.668241","7426.084738","7291.784678","6429.190614","8738.049388","7496.7555317999995"
"745.4996432","3263.571352","7139.754674","2297.677311","2855.131018","2849.86428","3681.1997269999993","2066.718123","2232.827946","2571.465511","1884.640045","1730.503506","2097.2310262","2651.395851","3783.745403","1931.652784","2896.591478","2771.948539","2807.0668109999997"
"616.4994443","704.9428116","900.4400627","504.34373","679.278953","489.6375859","655.72862864","360.9958054","210.00359","321.1744199","384.0945348","171.5631376","289.56629754000005","469.628283","556.5793908","492.390542","650.6341523","556.9702633","545.24052628"
"1969.891029","2725.063919","1072.254763","2427.469185","2849.117461","3096.289834","2434.0390324","3451.448876","4922.300817","4227.867756","2857.650153","2454.203346","3582.6941896","3006.717487","2722.519509","2745.894168","2946.605721","3042.419881","2892.8313531999997"
"1954.886387","4789.941346","5498.316364","3745.704114","4333.559697","5039.243905","4681.353085199999","5373.830827","7290.101821","6686.159497","4340.161487","3571.7761","5452.4059464","4527.646118","5279.052875","5739.586685","6371.242034","4585.033946","5300.5123316"
"1948.876217","1032.201815","49.18399786","1426.094858","1492.076558","1388.895528","1077.6905513719998","1943.091364","2603.164651","2352.458949","2136.793406","1982.071165","2203.515907","1947.839097","1116.082048","1456.874447","1053.596504","1714.408599","1457.7601390000002"
"1941.878351","6682.944934","3783.482673","7188.705564","7259.863118","7007.847666","6384.568791000001","9946.282176","11919.57102","11060.29045","9075.307717","7187.05387","9837.701046600001","7804.805305","8388.463104","8498.797662","8594.205094","8815.987912","8420.4518154"
"1920.861401","1628.90527","82.49004445","2767.09523","2185.414377","1795.238183","1691.8286208900001","2684.398549","2432.672164","2157.048066","3056.275449","2360.049896","2538.0888248","1944.615242","1997.56342","2034.490485","1541.250215","2865.555833","2076.695039"
"1920.358179","1524.330692","137.9667514","2737.197735","2143.365716","1765.157296","1661.60363808","2641.401436","2391.070357","2155.342058","3210.942493","2241.123692","2527.9760072000004","1785.17323","2083.248264","1959.282452","1587.845373","2896.64017","2062.4378978"
"1538.108277","30939.66325","37534.3146","33206.76431","30497.58463","26285.90872","31692.847102","38491.98629","34907.32523","41347.11828","35340.42379","22564.19747","34530.210212000005","23947.81344","41333.45936","28835.37099","31035.87146","32941.77628","31618.858306"
"1387.03186","2077.69158","1773.70381","2129.769291","2094.172242","1593.895671","1933.8465188000002","1287.089651","1126.034636","1449.379005","1909.832114","977.9997961","1350.06704042","1425.559538","1516.060499","1539.985986","1579.634818","1741.005418","1560.4492517999997"
"784.8669636","2825.357012","","3018.872566","7450.689365","12092.55194","5077.4941766","12880.89764","38033.21742","18436.78449","16207.29043","29347.49376","22981.136747999997","27731.42099","1580.482474","20893.77066","9170.14206","6140.433658","13103.2499684"
"184.9859474","1926.323879","7576.574819","1373.04037","1862.290849","1885.522354","2924.7504542","1488.26247","1530.521884","1638.823862","1251.491768","874.7918879","1356.7783743799998","1679.3871","3532.488279","1912.446351","3244.700998","2486.641137","2571.1327730000003"
"124.2606157","728.4437473","3935.314853","249.0841335","575.6525246","474.9873612","1192.6965239200001","226.5173796","182.2067381","369.2062054","179.3463862","","191.45534185999998","285.2954578","1183.437849","359.9760633","701.609284","507.5201903","607.56776888"
"124.0882377","238612.5003","815605.7087","175344.0636","227123.5771","222167.6929","335770.70852","178506.3151","196439.5631","185925.0054","152871.7586","117338.1594","166216.16032000002","194823.0102","356623.5587","202292.0307","308670.0964","240344.6684","260550.67288000003"
"105.9543476","1383.272255","3869.658047","1142.304349","1425.995896","1440.234002","1852.2929097999997","1237.094963","1166.370408","1201.597208","1020.329134","767.2577821","1078.5298990200001","1402.540103","2207.192053","1427.782411","2004.284699","1602.919973","1728.9438478"
"166.0995829","1677.37141","5395.851086","1192.411893","1561.553944","1542.126453","2273.8629572","1261.210142","1329.606928","1459.382724","1141.58783","786.9228401","1195.7420928200002","1495.833436","2717.583587","1564.550606","2422.800298","1952.711203","2030.6958260000004"
"229.4974487","647.7142203","7359.414445","212.2069929","644.5952121","494.0617557","1871.5985252000005","215.2690643","135.3707677","363.8439872","112.8747242","","165.47170867999998","272.9133404","2185.92003","381.0643663","1166.848821","720.6734708","945.4840057000001"
"229.3370164","170.1128065","4420.471742","","208.7194504","68.94681874","973.6501635279999","","","","","","1","14.24038065","1189.096263","","465.4435957","153.7870384","364.51345555"
"252.9735565","2709.09407","10735.07973","1920.24791","2524.900728","2580.08221","4093.8809296","2015.679034","2091.296892","2114.6557","1564.419986","1090.515174","1775.3133572","2132.266109","4737.771119","2514.920711","4318.706468","3389.223024","3418.5774862"
"270.3150449","3215.091168","8121.841982","2638.909033","3176.499478","3138.458591","4058.1600504000003","2703.91563","3056.754962","2783.493417","2510.41834","2186.816023","2648.2796743999997","2952.14835","4431.507215","3109.649107","4054.396865","3395.641818","3588.6686709999994"
"152.1184236","1234.686502","3516.431556","873.5017286","1151.740685","1082.919817","1571.85605772","930.863048","1003.810749","932.537677","818.1350129","569.6535149","851.0000003600001","1070.802921","1923.295666","1041.686226","1708.714551","1455.561555","1440.0121838"
"766.541838","222697.5825","227543.1295","249104.4064","268439.6594","290660.6534","251689.08624","194701.7351","219175.5682","155555.9737","201361.3591","231496.4212","200458.21146","261736.3999","184828.4","224274.4482","204655.9574","261201.5715","227339.3554"
"625.5177586","36434.62338","37250.41637","37362.62571","41369.00242","43567.51075","39196.835726","27759.61836","28353.71745","20428.33255","26855.49857","25745.18797","25828.470980000002","34204.43452","27801.40004","31084.81451","29678.57312","36724.294","31898.703238"
"536.503981","2097.057411","2258.32418","2271.527031","1633.148176","1721.676057","1996.346571","3609.969754","4416.882421","4265.21317","4328.382663","3298.548199","3983.7992414","2422.242266","2874.016887","2198.597101","2188.331549","2834.991181","2503.6357968"
"559.4162833","2152.798779","3563.674564","1903.949854","1915.502006","2076.017445","2322.3885296","17549.75686","33503.39298","21291.87989","9175.067645","10500.28039","18404.075553","1812.398821","3012.578112","1500.858201","1762.847022","2666.024264","2150.941284"
"518.4937877","6735.209612","7806.726143","7391.377574","5397.325709","5711.311553","6608.3901182","11706.66189","14065.09222","13151.75667","13173.4818","10235.34396","12466.467308000001","7526.846927","9514.078975","7181.375726","6929.380944","8820.446417","7994.4257978000005"
"304.3007292","3482.518678","8455.006356","2857.620545","3496.141482","3439.524965","4346.1624052","3014.88658","3404.099634","3209.01122","2817.375701","2506.108257","2990.2962784","3316.505045","4934.119936","3323.873387","4343.49607","3763.026129","3936.2041134"
"1481.040347","6073.631773","5128.625464","10010.57435","7860.499527","7224.151749","7259.496572599999","4979.431474","5158.313719","2897.94226","5190.989998","3939.766326","4433.2887554","8034.481254","6564.764364","5573.184611","4966.558614","11056.81808","7239.161384599999"
"1498.0817","184554.4788","163230.691","223238.7658","213574.1069","196812.8812","196282.18474","173194.4694","186028.4297","135167.6359","163690.6382","111138.166","153843.86784000002","200757.464","215171.4281","181613.2325","183199.9581","252780.129","206704.44233999998"
"740.5235716","901593.5826","1121496.019","1093031.235","1031185.1","999350.6459","1029331.3165000001","765400.0982","836845.672","563392.4083","745665.2872","576217.2476","697504.1426600001","1003512.221","1056951.853","850217.4537","880408.5903","1255479.047","1009313.833"
"740.7976421","20330.3556","17289.39454","26117.75095","23704.52608","22075.50411","21903.506256","14979.48147","15160.22703","8603.347919","13794.11045","7969.085201","12101.250414","22112.93458","20498.51534","17237.22906","15198.17976","29266.61697","20862.695142"
"780.8336746","18145.07043","42341.09634","11670.34194","18053.37824","14637.27545","20969.432479999996","14451.98719","14354.39637","17384.49668","10972.79346","5691.324241","12570.9995882","13498.06504","29406.59346","14804.92454","23249.80052","17421.58665","19676.194042"
"1523.084513","90548.59469","122733.0449","98386.65026","98593.12505","98392.85998","101730.854976","130563.8117","147221.2404","136216.9951","167474.3389","221192.1513","160533.70748","99716.28115","97317.40729","86596.19194","86273.04699","115506.2484","97081.835154"
